Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
80,6,15/02/2018 09:27:46,5996485,4,4,505,972,505,0,126.25,252.5,972,0,243,486,246.3109638,1.334114902,856640.7143,1865165.448,5004508,3,991977,330659,564511.8875,982481,306,5996482,1998827.333,2648284.554,5004794,9496,0,0,0,0,136,136,0.667057451,0.667057451,0,972,164.1111111,345.9437976,119677.1111,0,0,0,1,0,0,0,0,1,184.625,126.25,243,0,0,0,0,0,0,4,505,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5987281,4,4,518,662,518,0,129.5,259,662,0,165.5,331,197.0844529,1.336165782,855325.8571,1865498.942,5003711,2,983570,327856.6667,566850.364,982399,293,5987279,1995759.667,2650999.529,5004028,1177,0,0,0,0,136,136,0.668082891,0.668082891,0,662,131.1111111,262.6444576,68982.11111,0,0,0,1,0,0,0,0,1,147.5,129.5,165.5,0,0,0,0,0,0,4,518,4,662,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5988378,4,4,318,662,318,0,79.5,159,662,0,165.5,331,163.650324,1.335921012,855482.5714,1865248.994,5004344,3,984034,328011.3333,562440.3259,977452,252,5988375,1996125,2650427.194,5004863,6590,0,0,0,0,136,136,0.667960506,0.667960506,0,662,108.8888889,232.5556086,54082.11111,0,0,0,1,0,0,0,0,1,122.5,79.5,165.5,0,0,0,0,0,0,4,318,4,662,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5989047,4,4,516,972,516,0,129,258,972,0,243,486,248.453552,1.335771785,855578.1429,1865126.229,5004190,4,984857,328285.6667,561969.3619,977179,283,5989043,1996347.667,2649809.184,5004481,7679,0,0,0,0,136,136,0.667885892,0.667885892,0,972,165.3333333,347.3154186,120628,0,0,0,1,0,0,0,0,1,186,129,243,0,0,0,0,0,0,4,516,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5994001,4,4,412,972,412,0,103,206,972,0,243,486,230.8975257,1.334667779,856285.8571,1864335.295,5003425,7,990576,330192,559628.7768,976348,318,5993994,1997998,2647108.605,5003754,14228,0,0,0,0,136,136,0.667333889,0.667333889,0,972,153.7777778,335.7267407,112712.4444,0,0,0,1,0,0,0,0,1,173,103,243,0,0,0,0,0,0,4,412,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5987240,4,4,349,972,349,0,87.25,174.5,972,0,243,486,220.6358857,1.336174932,855320,1864717.75,5003156,4,984084,328028,561373.1143,976232,258,5987233,1995744.333,2649356.463,5003468,7849,0,0,0,0,136,136,0.668087466,0.668087466,0,972,146.7777778,330.2823708,109086.4444,0,0,0,1,0,0,0,0,1,165.125,87.25,243,0,0,0,0,0,0,4,349,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5987671,4,4,395,662,395,0,98.75,197.5,662,0,165.5,331,176.5294052,1.336078753,855381.5714,1864380.425,5002566,7,985105,328368.3333,560683.3006,975770,300,5987664,1995888,2648549.621,5002876,9349,0,0,0,0,136,136,0.668039376,0.668039376,0,662,117.4444444,242.417569,58766.27778,0,0,0,1,0,0,0,0,1,132.125,98.75,165.5,0,0,0,0,0,0,4,395,4,662,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5980774,4,4,514,972,514,0,128.5,257,972,0,243,486,248.4628244,1.337619512,854396.2857,1864776.311,5002261,2,978513,326171,562629.0424,975838,322,5980772,1993590.667,2650853.34,5002557,2677,0,0,0,0,136,136,0.668809756,0.668809756,0,972,165.1111111,347.0635549,120453.1111,0,0,0,1,0,0,0,0,1,185.75,128.5,243,0,0,0,0,0,0,4,514,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5981492,4,4,677,972,677,0,169.25,338.5,972,0,243,486,275.6837257,1.337458948,854498.8571,1864501.92,5001893,4,979599,326533,561787.0117,975225,273,5981488,1993829.333,2650135.826,5002205,4382,0,0,0,0,136,136,0.668729474,0.668729474,0,972,183.2222222,370.9749917,137622.4444,0,0,0,1,0,0,0,0,1,206.125,169.25,243,0,0,0,0,0,0,4,677,4,972,26883,221,1,32,0,0,0,0,0,0,0,0
80,6,15/02/2018 09:27:46,5979329,4,4,407,972,407,0,101.75,203.5,972,0,243,486,230.6278848,1.337942769,854189.8571,1864546.927,5001611,3,977718,325906,562360.4197,975263,302,5979326,1993108.667,2650667.784,5001894,2457,0,0,0,0,136,136,0.668971385,0.668971385,0,972,153.2222222,335.2498239,112392.4444,0,0,0,1,0,0,0,0,1,172.375,101.75,243,0,0,0,0,0,0,4,407,4,972,26883,219,1,32,0,0,0,0,0,0,0,0
